PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Season
1038.0,957.0,713.0,1271.0,1092.0,9.3,73.5,0.8651,2004-11-11 01:00:00,fall
960.0,838.0,797.0,1189.0,996.0,9.2,73.9,0.8616,2004-11-11 02:00:00,fall
934.0,787.0,822.0,1147.0,974.0,8.1,78.1,0.8452,2004-11-11 03:00:00,fall
930.0,784.0,850.0,1151.0,902.0,7.6,81.2,0.8483,2004-11-11 04:00:00,fall
918.0,778.0,864.0,1136.0,859.0,7.5,81.5,0.8495,2004-11-11 05:00:00,fall
952.0,814.0,804.0,1153.0,970.0,8.3,77.2,0.8464,2004-11-11 06:00:00,fall
1019.0,905.0,757.0,1244.0,1062.0,8.9,75.6,0.8667,2004-11-11 07:00:00,fall
1287.0,1218.0,580.0,1580.0,1304.0,9.2,81.7,0.9506,2004-11-11 08:00:00,fall
1578.0,1605.0,429.0,2032.0,1643.0,9.9,83.4,1.0194,2004-11-11 09:00:00,fall
1417.0,1407.0,490.0,1709.0,1488.0,10.2,82.3,1.0253,2004-11-11 10:00:00,fall
1392.0,1325.0,511.0,1631.0,1465.0,11.2,80.7,1.0688,2004-11-11 11:00:00,fall
1147.0,1073.0,628.0,1415.0,1198.0,11.8,76.1,1.0516,2004-11-11 12:00:00,fall
1150.0,1105.0,629.0,1450.0,1160.0,12.5,71.3,1.0285,2004-11-11 13:00:00,fall
1252.0,1240.0,564.0,1614.0,1277.0,13.2,68.4,1.0346,2004-11-11 14:00:00,fall
1186.0,1125.0,617.0,1493.0,1171.0,12.5,73.2,1.0563,2004-11-11 15:00:00,fall
1172.0,1107.0,629.0,1449.0,1106.0,12.2,75.7,1.0693,2004-11-11 16:00:00,fall
1109.0,1021.0,689.0,1361.0,1036.0,11.5,78.1,1.0565,2004-11-11 17:00:00,fall
1201.0,1196.0,597.0,1546.0,1196.0,11.6,76.0,1.0354,2004-11-11 18:00:00,fall
1189.0,1183.0,603.0,1534.0,1170.0,12.0,73.3,1.0264,2004-11-11 19:00:00,fall
1282.0,1312.0,551.0,1671.0,1312.0,12.9,68.8,1.0175,2004-11-11 20:00:00,fall
1207.0,1203.0,625.0,1570.0,1251.0,13.1,69.6,1.0464,2004-11-11 21:00:00,fall
904.0,754.0,930.0,1172.0,805.0,12.3,73.4,1.049,2004-11-11 22:00:00,fall
900.0,711.0,975.0,1153.0,736.0,12.7,71.0,1.0387,2004-11-11 23:00:00,fall
932.0,740.0,926.0,1180.0,774.0,12.9,69.9,1.0371,2004-11-12 00:00:00,fall
968.0,785.0,872.0,1209.0,826.0,12.9,70.5,1.0442,2004-11-12 01:00:00,fall
827.0,610.0,1092.0,1120.0,636.0,13.1,67.7,1.0198,2004-11-12 02:00:00,fall
789.0,515.0,1276.0,1054.0,516.0,13.1,67.6,1.0127,2004-11-12 03:00:00,fall
812.0,549.0,1213.0,1079.0,531.0,13.8,64.0,1.0042,2004-11-12 04:00:00,fall
811.0,559.0,1170.0,1085.0,558.0,13.7,64.4,1.0036,2004-11-12 05:00:00,fall
827.0,560.0,1169.0,1087.0,565.0,13.9,63.8,1.0079,2004-11-12 06:00:00,fall
849.0,604.0,1086.0,1108.0,604.0,14.1,64.5,1.0287,2004-11-12 07:00:00,fall
1001.0,798.0,855.0,1257.0,794.0,14.0,66.1,1.0488,2004-11-12 08:00:00,fall
1021.0,896.0,741.0,1314.0,907.0,14.2,66.4,1.0673,2004-11-12 09:00:00,fall
978.0,831.0,807.0,1257.0,838.0,14.9,62.5,1.0529,2004-11-12 10:00:00,fall
996.0,855.0,793.0,1277.0,884.0,16.3,58.4,1.0729,2004-11-12 11:00:00,fall
1014.0,843.0,791.0,1297.0,866.0,16.9,56.5,1.0801,2004-11-12 12:00:00,fall
1061.0,928.0,730.0,1366.0,909.0,17.4,55.8,1.098,2004-11-12 13:00:00,fall
1092.0,975.0,690.0,1418.0,990.0,17.4,57.3,1.1328,2004-11-12 14:00:00,fall
1129.0,1028.0,661.0,1480.0,1050.0,17.7,55.5,1.1127,2004-11-12 15:00:00,fall
1077.0,969.0,690.0,1405.0,1023.0,16.8,58.9,1.1199,2004-11-12 16:00:00,fall
1153.0,1079.0,635.0,1496.0,1103.0,17.0,57.5,1.1071,2004-11-12 17:00:00,fall
1234.0,1197.0,575.0,1597.0,1239.0,16.2,60.2,1.1003,2004-11-12 18:00:00,fall
1319.0,1319.0,539.0,1735.0,1384.0,16.7,58.0,1.0916,2004-11-12 19:00:00,fall
1251.0,1264.0,561.0,1677.0,1289.0,16.5,58.8,1.0921,2004-11-12 20:00:00,fall
1165.0,1070.0,650.0,1467.0,1180.0,15.8,61.1,1.0856,2004-11-12 21:00:00,fall
954.0,807.0,833.0,1243.0,855.0,15.7,60.8,1.0769,2004-11-12 22:00:00,fall
971.0,818.0,828.0,1252.0,857.0,15.9,59.6,1.0673,2004-11-12 23:00:00,fall
961.0,765.0,865.0,1212.0,811.0,15.6,60.0,1.0594,2004-11-13 00:00:00,fall
952.0,758.0,876.0,1203.0,794.0,15.6,60.1,1.0557,2004-11-13 01:00:00,fall
875.0,635.0,1037.0,1133.0,612.0,15.7,59.5,1.0534,2004-11-13 02:00:00,fall
891.0,633.0,1035.0,1137.0,590.0,15.7,60.1,1.064,2004-11-13 03:00:00,fall
1006.0,765.0,848.0,1239.0,807.0,15.6,61.7,1.0847,2004-11-13 04:00:00,fall
907.0,691.0,927.0,1173.0,702.0,15.8,59.9,1.0693,2004-11-13 05:00:00,fall
938.0,702.0,904.0,1185.0,753.0,15.2,61.8,1.0602,2004-11-13 06:00:00,fall
925.0,672.0,991.0,1154.0,709.0,16.1,55.4,1.0089,2004-11-13 07:00:00,fall
1157.0,967.0,678.0,1365.0,1087.0,14.9,64.1,1.0773,2004-11-13 08:00:00,fall
1169.0,1003.0,665.0,1409.0,1126.0,15.6,62.0,1.0904,2004-11-13 09:00:00,fall
1312.0,1139.0,565.0,1568.0,1386.0,17.9,54.6,1.11,2004-11-13 10:00:00,fall
1347.0,1227.0,539.0,1627.0,1476.0,21.1,44.5,1.0964,2004-11-13 11:00:00,fall
1321.0,1224.0,543.0,1617.0,1424.0,20.3,46.7,1.0971,2004-11-13 12:00:00,fall
1267.0,1118.0,592.0,1503.0,1310.0,21.5,42.7,1.0837,2004-11-13 13:00:00,fall
1234.0,1053.0,639.0,1476.0,1114.0,21.5,43.1,1.0919,2004-11-13 14:00:00,fall
1101.0,947.0,699.0,1374.0,1029.0,21.5,43.4,1.0965,2004-11-13 15:00:00,fall
1149.0,998.0,664.0,1434.0,1101.0,20.8,45.5,1.1054,2004-11-13 16:00:00,fall
1094.0,941.0,695.0,1371.0,1040.0,19.2,49.6,1.0893,2004-11-13 17:00:00,fall
1056.0,878.0,758.0,1308.0,856.0,18.3,51.6,1.0732,2004-11-13 18:00:00,fall
1030.0,899.0,767.0,1275.0,836.0,17.7,51.5,1.0357,2004-11-13 19:00:00,fall
1075.0,943.0,752.0,1305.0,894.0,17.2,51.5,1.0015,2004-11-13 20:00:00,fall
927.0,748.0,888.0,1157.0,696.0,15.9,54.9,0.9853,2004-11-13 21:00:00,fall
793.0,570.0,1143.0,1036.0,524.0,14.0,55.2,0.8807,2004-11-13 22:00:00,fall
796.0,589.0,1136.0,1026.0,506.0,13.3,53.0,0.8044,2004-11-13 23:00:00,fall
780.0,568.0,1190.0,997.0,453.0,11.9,55.5,0.7711,2004-11-14 00:00:00,fall
774.0,569.0,1222.0,984.0,434.0,11.4,54.6,0.7363,2004-11-14 01:00:00,fall
718.0,500.0,1401.0,914.0,373.0,10.4,53.7,0.6749,2004-11-14 02:00:00,fall
705.0,478.0,818.0,885.0,330.0,9.9,54.3,0.6609,2004-11-14 03:00:00,fall
689.0,470.0,818.0,863.0,305.0,9.8,51.3,0.6225,2004-11-14 04:00:00,fall
678.0,427.0,818.0,853.0,286.0,9.5,52.2,0.6198,2004-11-14 05:00:00,fall
655.0,402.0,818.0,814.0,268.0,10.0,45.7,0.5598,2004-11-14 06:00:00,fall
649.0,397.0,818.0,798.0,261.0,10.2,41.9,0.5209,2004-11-14 07:00:00,fall
647.0,412.0,818.0,779.0,274.0,10.6,36.1,0.4624,2004-11-14 08:00:00,fall
667.0,429.0,818.0,790.0,291.0,10.7,36.0,0.4623,2004-11-14 09:00:00,fall
669.0,444.0,818.0,791.0,304.0,10.8,35.4,0.4583,2004-11-14 10:00:00,fall
667.0,455.0,818.0,786.0,301.0,11.4,32.9,0.4435,2004-11-14 11:00:00,fall
705.0,508.0,818.0,820.0,329.0,12.4,32.0,0.4583,2004-11-14 12:00:00,fall
710.0,523.0,818.0,827.0,350.0,12.4,31.3,0.45,2004-11-14 13:00:00,fall
713.0,539.0,818.0,829.0,380.0,12.2,31.8,0.4514,2004-11-14 14:00:00,fall
703.0,512.0,818.0,837.0,356.0,10.5,37.9,0.4821,2004-11-14 15:00:00,fall
738.0,529.0,818.0,876.0,383.0,9.6,44.2,0.5289,2004-11-14 16:00:00,fall
795.0,569.0,818.0,959.0,429.0,8.2,57.9,0.6293,2004-11-14 17:00:00,fall
861.0,750.0,818.0,1051.0,556.0,7.3,63.5,0.6519,2004-11-14 18:00:00,fall
836.0,653.0,818.0,978.0,537.0,8.4,55.7,0.6155,2004-11-14 19:00:00,fall
812.0,652.0,818.0,964.0,554.0,9.1,49.6,0.5765,2004-11-14 20:00:00,fall
771.0,642.0,818.0,915.0,518.0,10.0,41.4,0.5102,2004-11-14 21:00:00,fall
711.0,556.0,818.0,840.0,416.0,10.4,36.2,0.4561,2004-11-14 22:00:00,fall
741.0,607.0,1312.0,865.0,433.0,11.3,32.3,0.4329,2004-11-14 23:00:00,fall
696.0,532.0,818.0,814.0,393.0,10.9,33.5,0.4378,2004-11-15 00:00:00,fall
692.0,507.0,818.0,811.0,353.0,10.6,34.9,0.4455,2004-11-15 01:00:00,fall
679.0,449.0,818.0,800.0,314.0,10.7,36.1,0.4639,2004-11-15 02:00:00,fall
676.0,429.0,818.0,803.0,296.0,11.0,37.3,0.488,2004-11-15 03:00:00,fall
681.0,428.0,818.0,817.0,297.0,10.7,39.2,0.5045,2004-11-15 04:00:00,fall
683.0,426.0,818.0,805.0,302.0,10.4,38.6,0.4862,2004-11-15 05:00:00,fall
704.0,478.0,818.0,821.0,348.0,10.4,37.4,0.4717,2004-11-15 06:00:00,fall
767.0,588.0,1292.0,885.0,508.0,10.5,37.0,0.4707,2004-11-15 07:00:00,fall
964.0,928.0,871.0,1130.0,936.0,10.7,37.9,0.487,2004-11-15 08:00:00,fall
925.0,923.0,841.0,1115.0,944.0,11.1,38.1,0.5023,2004-11-15 09:00:00,fall
883.0,849.0,910.0,1053.0,843.0,12.6,36.6,0.5314,2004-11-15 10:00:00,fall
894.0,820.0,932.0,1072.0,820.0,13.8,36.2,0.569,2004-11-15 11:00:00,fall
881.0,831.0,911.0,1074.0,793.0,13.4,37.1,0.5683,2004-11-15 12:00:00,fall
867.0,842.0,909.0,1077.0,737.0,13.5,34.9,0.5393,2004-11-15 13:00:00,fall
856.0,821.0,937.0,1043.0,718.0,13.7,32.2,0.5032,2004-11-15 14:00:00,fall
862.0,843.0,930.0,1032.0,743.0,13.6,32.1,0.4977,2004-11-15 15:00:00,fall
891.0,891.0,874.0,1077.0,848.0,13.5,31.8,0.4876,2004-11-15 16:00:00,fall
931.0,1032.0,795.0,1098.0,991.0,13.5,27.9,0.4287,2004-11-15 17:00:00,fall
1025.0,1202.0,691.0,1263.0,1191.0,12.7,28.9,0.4233,2004-11-15 18:00:00,fall
1029.0,1198.0,694.0,1305.0,1169.0,12.6,30.2,0.4384,2004-11-15 19:00:00,fall
1038.0,1190.0,685.0,1291.0,1167.0,12.3,32.0,0.4553,2004-11-15 20:00:00,fall
904.0,924.0,846.0,1083.0,966.0,12.0,34.3,0.4787,2004-11-15 21:00:00,fall
844.0,782.0,969.0,1003.0,796.0,11.6,37.3,0.5095,2004-11-15 22:00:00,fall
839.0,711.0,1029.0,990.0,712.0,11.3,40.3,0.5406,2004-11-15 23:00:00,fall
844.0,705.0,1035.0,986.0,701.0,11.3,41.8,0.561,2004-11-16 00:00:00,fall
800.0,641.0,1113.0,957.0,591.0,11.2,42.0,0.5582,2004-11-16 01:00:00,fall
786.0,596.0,1178.0,937.0,609.0,11.0,42.6,0.5595,2004-11-16 02:00:00,fall
737.0,492.0,1391.0,880.0,467.0,11.2,41.3,0.5498,2004-11-16 03:00:00,fall
732.0,472.0,818.0,866.0,391.0,11.1,40.8,0.5395,2004-11-16 04:00:00,fall
737.0,468.0,818.0,869.0,395.0,10.7,41.8,0.536,2004-11-16 05:00:00,fall
778.0,517.0,1330.0,890.0,510.0,10.2,43.6,0.5405,2004-11-16 06:00:00,fall
867.0,669.0,1069.0,981.0,779.0,10.1,44.0,0.5434,2004-11-16 07:00:00,fall
1248.0,1197.0,641.0,1405.0,1395.0,10.1,45.6,0.5632,2004-11-16 08:00:00,fall
1389.0,1463.0,518.0,1694.0,1706.0,11.3,43.9,0.5867,2004-11-16 09:00:00,fall
1184.0,1193.0,626.0,1327.0,1479.0,14.5,33.8,0.5541,2004-11-16 10:00:00,fall
1160.0,1165.0,655.0,1325.0,1403.0,17.5,26.4,0.5228,2004-11-16 11:00:00,fall
982.0,1003.0,1037.0,1117.0,1072.0,17.2,22.4,0.4354,2004-11-16 12:00:00,fall
948.0,1017.0,1065.0,1077.0,929.0,17.3,20.4,0.4011,2004-11-16 13:00:00,fall
1017.0,1039.0,769.0,1149.0,1024.0,18.1,21.0,0.4321,2004-11-16 14:00:00,fall
985.0,1011.0,779.0,1138.0,1010.0,17.9,22.3,0.4537,2004-11-16 15:00:00,fall
1017.0,1029.0,768.0,1160.0,1046.0,17.6,23.7,0.473,2004-11-16 16:00:00,fall
1121.0,1190.0,673.0,1297.0,1264.0,16.7,25.9,0.4886,2004-11-16 17:00:00,fall
1129.0,1255.0,634.0,1370.0,1365.0,14.8,29.6,0.4965,2004-11-16 18:00:00,fall
1101.0,1134.0,683.0,1283.0,1281.0,13.6,34.0,0.5251,2004-11-16 19:00:00,fall
1182.0,1175.0,637.0,1363.0,1463.0,13.4,40.4,0.6178,2004-11-16 20:00:00,fall
1144.0,1091.0,671.0,1295.0,1388.0,11.8,44.3,0.6121,2004-11-16 21:00:00,fall
1046.0,890.0,791.0,1109.0,1195.0,10.7,47.5,0.6108,2004-11-16 22:00:00,fall
990.0,817.0,849.0,1071.0,1111.0,10.2,49.4,0.6138,2004-11-16 23:00:00,fall
974.0,764.0,910.0,1029.0,992.0,9.5,51.0,0.6045,2004-11-17 00:00:00,fall
953.0,778.0,885.0,1051.0,1019.0,7.7,57.9,0.6107,2004-11-17 01:00:00,fall
868.0,647.0,1054.0,962.0,828.0,8.4,54.5,0.6022,2004-11-17 02:00:00,fall
833.0,574.0,1150.0,930.0,752.0,7.9,55.4,0.593,2004-11-17 03:00:00,fall
786.0,522.0,1253.0,910.0,699.0,6.2,61.0,0.5824,2004-11-17 04:00:00,fall
834.0,551.0,1193.0,917.0,719.0,6.8,58.6,0.5813,2004-11-17 05:00:00,fall
845.0,583.0,1132.0,929.0,761.0,5.7,62.7,0.5801,2004-11-17 06:00:00,fall
929.0,713.0,987.0,1002.0,830.0,5.9,62.0,0.5811,2004-11-17 07:00:00,fall
1234.0,1161.0,629.0,1386.0,1318.0,6.3,61.7,0.5926,2004-11-17 08:00:00,fall
1270.0,1267.0,565.0,1434.0,1482.0,7.5,58.8,0.6117,2004-11-17 09:00:00,fall
1241.0,1135.0,622.0,1280.0,1474.0,11.4,45.4,0.6113,2004-11-17 10:00:00,fall
1268.0,1180.0,593.0,1323.0,1632.0,14.1,39.2,0.6278,2004-11-17 11:00:00,fall
1248.0,1131.0,615.0,1296.0,1592.0,13.3,42.3,0.6448,2004-11-17 12:00:00,fall
1317.0,1269.0,554.0,1446.0,1679.0,14.7,38.9,0.6462,2004-11-17 13:00:00,fall
1308.0,1306.0,553.0,1471.0,1670.0,16.5,32.9,0.6127,2004-11-17 14:00:00,fall
1321.0,1281.0,557.0,1442.0,1650.0,17.4,32.7,0.6422,2004-11-17 15:00:00,fall
1360.0,1325.0,535.0,1513.0,1692.0,17.3,33.9,0.6627,2004-11-17 16:00:00,fall
1075.0,923.0,423.0,1946.0,983.0,16.0,41.5,0.7483,2004-11-17 17:00:00,fall
1075.0,923.0,356.0,2235.0,983.0,13.7,52.8,0.8244,2004-11-17 18:00:00,fall
1549.0,1553.0,446.0,1796.0,983.0,13.0,55.1,0.824,2004-11-17 19:00:00,fall
1407.0,1351.0,516.0,1557.0,1751.0,12.4,56.8,0.8141,2004-11-17 20:00:00,fall
1374.0,1268.0,536.0,1531.0,1675.0,10.7,62.1,0.7972,2004-11-17 21:00:00,fall
1127.0,948.0,703.0,1188.0,1312.0,10.5,61.1,0.7755,2004-11-17 22:00:00,fall
1096.0,860.0,777.0,1131.0,1179.0,9.7,62.5,0.7509,2004-11-17 23:00:00,fall
1119.0,908.0,735.0,1173.0,1197.0,8.8,65.5,0.7435,2004-11-18 00:00:00,fall
999.0,771.0,864.0,1068.0,995.0,8.8,63.8,0.7236,2004-11-18 01:00:00,fall
987.0,794.0,852.0,1106.0,971.0,8.5,65.0,0.7221,2004-11-18 02:00:00,fall
912.0,685.0,934.0,1050.0,876.0,7.5,69.3,0.7201,2004-11-18 03:00:00,fall
893.0,701.0,935.0,1045.0,844.0,6.4,74.0,0.7134,2004-11-18 04:00:00,fall
878.0,687.0,964.0,1035.0,813.0,5.9,76.6,0.7179,2004-11-18 05:00:00,fall
996.0,841.0,797.0,1127.0,1005.0,6.1,76.7,0.7271,2004-11-18 06:00:00,fall
1119.0,974.0,710.0,1224.0,1170.0,6.8,74.5,0.7415,2004-11-18 07:00:00,fall
1407.0,1339.0,531.0,1584.0,1533.0,7.7,72.5,0.7666,2004-11-18 08:00:00,fall
1503.0,1498.0,469.0,1749.0,1783.0,8.9,67.4,0.7714,2004-11-18 09:00:00,fall
1446.0,1374.0,499.0,1560.0,1818.0,11.4,58.3,0.7868,2004-11-18 10:00:00,fall
1416.0,1302.0,526.0,1471.0,1826.0,13.4,52.8,0.8086,2004-11-18 11:00:00,fall
1448.0,1288.0,518.0,1506.0,1839.0,15.8,50.1,0.892,2004-11-18 12:00:00,fall
1282.0,1111.0,586.0,1455.0,1428.0,18.3,50.0,1.0431,2004-11-18 13:00:00,fall
1271.0,1157.0,572.0,1483.0,1353.0,18.8,49.2,1.0548,2004-11-18 14:00:00,fall
1321.0,1178.0,552.0,1539.0,1491.0,18.4,49.6,1.0391,2004-11-18 15:00:00,fall
1362.0,1223.0,535.0,1597.0,1517.0,18.3,51.0,1.0586,2004-11-18 16:00:00,fall
1316.0,1228.0,540.0,1610.0,1413.0,17.6,53.1,1.0596,2004-11-18 17:00:00,fall
1374.0,1307.0,521.0,1709.0,1429.0,17.3,53.6,1.0472,2004-11-18 18:00:00,fall
1388.0,1367.0,500.0,1722.0,1503.0,16.8,55.2,1.048,2004-11-18 19:00:00,fall
1422.0,1432.0,474.0,1852.0,1636.0,16.6,56.5,1.0551,2004-11-18 20:00:00,fall
1281.0,1216.0,548.0,1604.0,1687.0,16.3,58.1,1.0648,2004-11-18 21:00:00,fall
1192.0,1040.0,640.0,1441.0,1405.0,15.9,59.0,1.059,2004-11-18 22:00:00,fall
1108.0,945.0,692.0,1355.0,1199.0,15.9,59.4,1.0628,2004-11-18 23:00:00,fall
1071.0,885.0,740.0,1298.0,1090.0,15.7,60.9,1.0774,2004-11-19 00:00:00,fall
999.0,793.0,817.0,1242.0,898.0,16.1,59.5,1.0811,2004-11-19 01:00:00,fall
925.0,670.0,940.0,1173.0,663.0,15.5,63.8,1.1119,2004-11-19 02:00:00,fall
886.0,608.0,1013.0,1143.0,611.0,14.9,65.3,1.1018,2004-11-19 03:00:00,fall
888.0,590.0,1009.0,1152.0,625.0,14.7,64.4,1.0704,2004-11-19 04:00:00,fall
863.0,531.0,1097.0,1095.0,606.0,14.7,59.8,0.9968,2004-11-19 05:00:00,fall
870.0,550.0,1126.0,1078.0,515.0,15.4,55.9,0.9722,2004-11-19 06:00:00,fall
1043.0,776.0,800.0,1248.0,826.0,14.5,63.0,1.0319,2004-11-19 07:00:00,fall
1478.0,1310.0,492.0,1775.0,1542.0,14.7,63.1,1.0513,2004-11-19 08:00:00,fall
1436.0,1371.0,458.0,1808.0,1626.0,15.2,62.2,1.0641,2004-11-19 09:00:00,fall
1354.0,1201.0,529.0,1593.0,1538.0,16.1,59.2,1.0736,2004-11-19 10:00:00,fall
1290.0,1110.0,571.0,1512.0,1441.0,17.0,55.9,1.0741,2004-11-19 11:00:00,fall
1203.0,1043.0,617.0,1470.0,1217.0,17.6,52.2,1.0396,2004-11-19 12:00:00,fall
1298.0,1156.0,549.0,1582.0,1320.0,17.3,55.4,1.0836,2004-11-19 13:00:00,fall
1352.0,1236.0,522.0,1659.0,1368.0,17.8,53.5,1.0833,2004-11-19 14:00:00,fall
1247.0,1142.0,574.0,1547.0,1199.0,18.3,52.3,1.0922,2004-11-19 15:00:00,fall
1375.0,1247.0,531.0,1650.0,1375.0,18.3,52.8,1.1016,2004-11-19 16:00:00,fall
1553.0,1414.0,455.0,1851.0,1682.0,17.7,56.6,1.133,2004-11-19 17:00:00,fall
1521.0,1430.0,449.0,1907.0,1761.0,17.3,58.2,1.1435,2004-11-19 18:00:00,fall
1623.0,1547.0,414.0,2040.0,1883.0,16.2,62.6,1.1455,2004-11-19 19:00:00,fall
1510.0,1501.0,456.0,1901.0,1855.0,15.2,57.5,0.9829,2004-11-19 20:00:00,fall
837.0,835.0,896.0,960.0,1078.0,14.2,27.7,0.4451,2004-11-19 21:00:00,fall
667.0,689.0,1210.0,709.0,620.0,13.4,14.3,0.2185,2004-11-19 22:00:00,fall
695.0,711.0,1193.0,739.0,645.0,12.8,14.8,0.218,2004-11-19 23:00:00,fall
683.0,686.0,1240.0,702.0,627.0,12.2,14.0,0.1988,2004-11-20 00:00:00,fall
695.0,709.0,1236.0,717.0,645.0,12.0,14.5,0.2029,2004-11-20 01:00:00,fall
703.0,685.0,1218.0,734.0,641.0,10.8,17.0,0.2193,2004-11-20 02:00:00,fall
698.0,614.0,1286.0,718.0,591.0,10.4,19.2,0.242,2004-11-20 03:00:00,fall
714.0,605.0,1278.0,738.0,594.0,9.7,22.5,0.2698,2004-11-20 04:00:00,fall
692.0,546.0,1347.0,697.0,500.0,9.0,23.1,0.2648,2004-11-20 05:00:00,fall
729.0,639.0,1234.0,773.0,628.0,8.7,24.7,0.2785,2004-11-20 06:00:00,fall
880.0,812.0,928.0,954.0,1040.0,6.9,39.4,0.3948,2004-11-20 07:00:00,fall
974.0,1019.0,769.0,1122.0,1159.0,6.3,44.8,0.431,2004-11-20 08:00:00,fall
1086.0,1157.0,674.0,1237.0,1330.0,7.2,43.2,0.4417,2004-11-20 09:00:00,fall
1087.0,1213.0,668.0,1216.0,1402.0,11.9,27.9,0.3882,2004-11-20 10:00:00,fall
933.0,990.0,849.0,956.0,1104.0,14.8,17.9,0.2977,2004-11-20 11:00:00,fall
852.0,919.0,967.0,831.0,855.0,14.8,14.3,0.2397,2004-11-20 12:00:00,fall
882.0,993.0,902.0,941.0,862.0,14.7,15.5,0.2586,2004-11-20 13:00:00,fall
888.0,1009.0,866.0,937.0,973.0,14.7,16.6,0.2756,2004-11-20 14:00:00,fall
878.0,1000.0,880.0,942.0,936.0,14.8,15.6,0.2615,2004-11-20 15:00:00,fall
892.0,1018.0,879.0,931.0,1009.0,15.3,14.3,0.2462,2004-11-20 16:00:00,fall
1117.0,1327.0,692.0,1302.0,1475.0,13.5,19.5,0.3003,2004-11-20 17:00:00,fall
1252.0,1359.0,604.0,1380.0,1765.0,11.1,31.8,0.4187,2004-11-20 18:00:00,fall
1012.0,999.0,785.0,1057.0,1329.0,10.2,33.4,0.4143,2004-11-20 19:00:00,fall
1025.0,916.0,832.0,1018.0,1262.0,9.5,35.9,0.4273,2004-11-20 20:00:00,fall
1033.0,881.0,855.0,999.0,1230.0,8.0,39.8,0.4286,2004-11-20 21:00:00,fall
1008.0,861.0,858.0,991.0,1229.0,6.6,44.1,0.4333,2004-11-20 22:00:00,fall
992.0,867.0,876.0,997.0,1196.0,6.1,45.2,0.4295,2004-11-20 23:00:00,fall
1187.0,1114.0,700.0,1193.0,1433.0,5.2,50.8,0.452,2004-11-21 00:00:00,fall
1065.0,968.0,808.0,1059.0,1249.0,4.9,53.0,0.4629,2004-11-21 01:00:00,fall
889.0,760.0,968.0,919.0,983.0,5.3,48.7,0.4364,2004-11-21 02:00:00,fall
901.0,767.0,961.0,944.0,965.0,4.2,53.6,0.4454,2004-11-21 03:00:00,fall
875.0,795.0,928.0,965.0,932.0,3.1,56.3,0.4368,2004-11-21 04:00:00,fall
808.0,636.0,1120.0,862.0,770.0,4.1,52.2,0.4338,2004-11-21 05:00:00,fall
858.0,633.0,1136.0,878.0,788.0,3.5,55.9,0.4431,2004-11-21 06:00:00,fall
819.0,690.0,1051.0,907.0,819.0,1.8,61.7,0.4376,2004-11-21 07:00:00,fall
862.0,757.0,983.0,938.0,879.0,1.3,65.3,0.4457,2004-11-21 08:00:00,fall
877.0,793.0,944.0,951.0,924.0,3.2,57.0,0.4434,2004-11-21 09:00:00,fall
941.0,832.0,914.0,970.0,964.0,7.2,42.8,0.4356,2004-11-21 10:00:00,fall
983.0,846.0,871.0,996.0,1055.0,10.3,34.2,0.4291,2004-11-21 11:00:00,fall
1067.0,981.0,755.0,1104.0,1383.0,10.9,33.8,0.4393,2004-11-21 12:00:00,fall
1100.0,1022.0,752.0,1101.0,1367.0,12.2,30.0,0.4245,2004-11-21 13:00:00,fall
958.0,928.0,841.0,986.0,1120.0,13.3,24.3,0.3686,2004-11-21 14:00:00,fall
866.0,763.0,1018.0,859.0,775.0,15.2,18.7,0.3214,2004-11-21 15:00:00,fall
1018.0,907.0,889.0,981.0,1150.0,14.9,21.7,0.3646,2004-11-21 16:00:00,fall
1175.0,1074.0,748.0,1134.0,1528.0,13.1,25.4,0.3814,2004-11-21 17:00:00,fall
1197.0,1012.0,717.0,1103.0,1655.0,11.7,32.7,0.4472,2004-11-21 18:00:00,fall
1110.0,872.0,822.0,971.0,1393.0,10.1,34.4,0.4249,2004-11-21 19:00:00,fall
1060.0,825.0,854.0,967.0,1338.0,9.8,36.0,0.4364,2004-11-21 20:00:00,fall
1136.0,885.0,806.0,1006.0,1403.0,7.1,43.2,0.436,2004-11-21 21:00:00,fall
1049.0,864.0,818.0,1010.0,1327.0,5.9,47.8,0.4459,2004-11-21 22:00:00,fall
1053.0,859.0,810.0,1008.0,1346.0,5.3,50.5,0.453,2004-11-21 23:00:00,fall
970.0,763.0,917.0,930.0,1132.0,5.6,48.0,0.4412,2004-11-22 00:00:00,fall
1049.0,907.0,795.0,1038.0,1209.0,3.9,55.9,0.4568,2004-11-22 01:00:00,fall
919.0,761.0,911.0,942.0,1044.0,3.3,58.0,0.4551,2004-11-22 02:00:00,fall
870.0,684.0,997.0,895.0,936.0,3.7,56.3,0.4544,2004-11-22 03:00:00,fall
814.0,587.0,1146.0,876.0,840.0,4.2,54.8,0.4571,2004-11-22 04:00:00,fall
820.0,604.0,1127.0,874.0,847.0,2.6,60.8,0.4544,2004-11-22 05:00:00,fall
897.0,722.0,987.0,953.0,959.0,3.7,57.9,0.4651,2004-11-22 06:00:00,fall
988.0,850.0,861.0,1030.0,1133.0,4.5,54.8,0.466,2004-11-22 07:00:00,fall
1242.0,1185.0,625.0,1297.0,1511.0,4.9,55.8,0.4882,2004-11-22 08:00:00,fall
