PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Start,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Overall_AQI_Smoothed
774.0,583.0,1246.0,966.0,457.0,16.6,38.2,0.7186,2004-11-07,6.534091065340909,17.92452830188679,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,69.52323259418216
805.0,632.0,1176.0,1033.0,475.0,18.0,34.7,0.7089,2004-11-07,5.255681917613636,16.9811320754717,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,69.41005007153076
838.0,686.0,1083.0,1046.0,532.0,18.0,35.1,0.7176,2004-11-07,4.545454644886363,20.75471698113208,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,69.29686754887936
824.0,695.0,1091.0,1035.0,526.0,17.6,33.8,0.6726,2004-11-07,4.261363721590909,23.58490566037736,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,69.18368502622795
812.0,704.0,1055.0,1044.0,520.0,17.5,33.7,0.6691,2004-11-07,3.977272798295455,14.150943396226417,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,69.07050250357655
806.0,702.0,1052.0,1035.0,500.0,17.2,33.9,0.6591,2004-11-07,3.693181903409091,18.867924528301888,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.95731998092513
789.0,675.0,1121.0,974.0,482.0,16.8,32.1,0.6073,2004-11-07,3.693181903409091,25.471698113207548,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.84413745827372
821.0,713.0,1067.0,1030.0,539.0,16.0,34.1,0.6155,2004-11-07,3.693181903409091,24.52830188679245,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.73095493562232
1024.0,1127.0,704.0,1346.0,943.0,14.8,37.5,0.6259,2004-11-07,3.9772727982954543,33.0188679245283,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.61777241297092
1009.0,995.0,784.0,1201.0,1016.0,14.4,39.2,0.6407,2004-11-07,4.403409176136363,33.0188679245283,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.50458989031951
1064.0,1055.0,738.0,1242.0,1063.0,14.1,43.0,0.6883,2004-11-07,4.403409176136364,33.9622641509434,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.3914073676681
1001.0,1029.0,733.0,1255.0,1034.0,13.4,48.4,0.7397,2004-11-07,4.403409176136363,25.471698113207548,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.2782248450167
927.0,868.0,847.0,1155.0,864.0,12.7,51.2,0.7505,2004-11-07,4.545454644886364,30.18867924528302,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.1650423223653
819.0,613.0,1118.0,1060.0,500.0,9.9,71.4,0.8736,2004-11-07,5.255681917613636,32.075471698113205,9.959634965030054,44.98456790123457,68.05185979971388,0.0,68.05185979971388,68.05185979971388
847.0,630.0,1057.0,1091.0,537.0,10.2,71.6,0.8893,2004-11-08,5.823863707386364,36.79245283018868,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.98248986647593
798.0,621.0,1115.0,1041.0,524.0,10.6,61.3,0.7856,2004-11-08,6.250000085227272,32.075471698113205,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.91311993323795
757.0,561.0,1192.0,998.0,457.0,11.1,55.6,0.7344,2004-11-08,6.250000085227272,33.0188679245283,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.84375
703.0,446.0,818.0,918.0,360.0,11.5,50.4,0.6815,2004-11-08,5.965909161931818,28.30188679245283,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.77438006676205
689.0,407.0,818.0,895.0,333.0,11.3,49.5,0.6615,2004-11-08,5.823863721590909,27.358490566037737,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.70501013352408
698.0,424.0,818.0,903.0,339.0,10.8,50.9,0.657,2004-11-08,5.539772798295455,30.18867924528302,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.63564020028613
720.0,458.0,818.0,917.0,358.0,10.9,50.1,0.6519,2004-11-08,5.539772798295455,30.18867924528302,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.56627026704817
797.0,593.0,1212.0,984.0,494.0,10.8,49.7,0.6429,2004-11-08,5.3977273153409095,30.18867924528302,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.49690033381022
950.0,875.0,850.0,1179.0,828.0,10.7,50.4,0.6467,2004-11-08,8.380681803977273,40.56603773584906,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.42753040057225
887.0,809.0,899.0,1111.0,769.0,10.9,50.0,0.6531,2004-11-08,10.511363451704543,71.23913043478261,9.959634965030054,45.7175925925926,66.38698140200287,0.0,71.23913043478261,67.56033334370012
850.0,755.0,966.0,1051.0,714.0,12.1,46.5,0.653,2004-11-08,11.505681704545454,69.1086956521739,9.959634965030054,45.7175925925926,66.38698140200287,0.0,69.1086956521739,67.60436817088596
836.0,740.0,987.0,1046.0,672.0,12.4,44.1,0.6324,2004-11-08,12.642045397727273,74.43478260869566,9.959634965030054,45.7175925925926,66.38698140200287,0.0,74.43478260869566,67.87032328792687
827.0,768.0,972.0,1040.0,671.0,13.0,40.1,0.5989,2004-11-08,13.63636359375,75.5,9.959634965030054,45.7175925925926,66.38698140200287,0.0,75.5,68.18066246293877
819.0,810.0,947.0,1027.0,631.0,13.4,36.3,0.5556,2004-11-08,14.488636335227271,61.65217391304348,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,68.11129252970082
919.0,978.0,820.0,1180.0,805.0,13.1,38.5,0.5776,2004-11-08,14.914772713068183,56.32608695652174,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,68.04192259646287
897.0,890.0,850.0,1139.0,808.0,11.5,46.4,0.6302,2004-11-08,14.630681818181818,52.06521739130435,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.9725526632249
973.0,1023.0,780.0,1226.0,964.0,13.1,40.4,0.606,2004-11-08,11.36363643465909,50.0,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.90318272998695
1065.0,1211.0,669.0,1364.0,1188.0,13.0,39.3,0.5877,2004-11-08,9.517045681818182,57.391304347826086,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.83381279674899
1341.0,1575.0,503.0,1778.0,1571.0,11.3,50.9,0.679,2004-11-08,9.09090921875,60.58695652173913,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.76444286351102
1303.0,1524.0,515.0,1744.0,1580.0,10.6,53.4,0.6818,2004-11-08,9.517045511363635,60.58695652173913,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.69507293027307
1189.0,1381.0,566.0,1574.0,1426.0,9.5,57.9,0.6877,2004-11-08,10.795454573863635,69.1086956521739,9.959634965030054,45.7175925925926,66.38698140200287,0.0,69.1086956521739,67.73910775745891
1054.0,1106.0,679.0,1297.0,1239.0,8.6,60.5,0.6788,2004-11-08,13.068181974431818,66.97826086956522,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.97826086956522,67.69437446870272
943.0,900.0,816.0,1129.0,1064.0,8.5,59.7,0.6649,2004-11-08,15.767045582386364,62.71739130434783,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.62500453546475
903.0,872.0,855.0,1108.0,987.0,7.9,61.4,0.6582,2004-11-08,17.755681917613636,51.0,9.959634965030054,45.7175925925926,66.38698140200287,0.0,66.38698140200287,67.55563460222679
858.0,760.0,940.0,1049.0,873.0,7.1,63.6,0.6442,2004-11-09,19.03409098011364,46.22641509433962,9.959634965030054,46.141975308641975,64.45922746781116,0.0,64.45922746781116,67.47531152163548
821.0,696.0,1032.0,1013.0,783.0,7.2,62.2,0.6362,2004-11-09,19.74431816761364,43.39622641509434,9.959634965030054,46.141975308641975,64.45922746781116,0.0,64.45922746781116,67.39498844104416
781.0,645.0,1088.0,986.0,719.0,5.6,67.9,0.6247,2004-11-09,19.46022727272727,37.735849056603776,9.959634965030054,46.141975308641975,64.45922746781116,14.285714285714286,64.45922746781116,67.31466536045284
741.0,580.0,1224.0,952.0,660.0,5.1,68.7,0.6077,2004-11-09,18.323863622159088,33.0188679245283,9.959634965030054,46.141975308641975,64.45922746781116,12.857142857142858,64.45922746781116,67.23434227986151
720.0,540.0,1296.0,938.0,613.0,4.4,71.4,0.6024,2004-11-09,16.19318180397727,30.18867924528302,9.959634965030054,46.141975308641975,64.45922746781116,10.0,64.45922746781116,67.1540191992702
733.0,574.0,1238.0,964.0,627.0,4.1,73.1,0.6074,2004-11-09,13.49431802556818,29.245283018867926,9.959634965030054,46.141975308641975,64.45922746781116,8.571428571428571,64.45922746781116,67.07369611867887
780.0,666.0,1099.0,1003.0,697.0,3.2,76.8,0.5963,2004-11-09,10.653408934659092,32.075471698113205,9.959634965030054,46.141975308641975,64.45922746781116,17.142857142857142,64.45922746781116,66.99337303808754
915.0,873.0,873.0,1135.0,915.0,3.7,76.2,0.6137,2004-11-09,9.659090852272728,35.84905660377358,9.959634965030054,46.141975308641975,64.45922746781116,31.42857142857143,64.45922746781116,66.91304995749623
1228.0,1362.0,575.0,1543.0,1399.0,4.9,70.7,0.6193,2004-11-09,12.642045426136365,52.06521739130435,9.959634965030054,46.141975308641975,64.45922746781116,50.0,64.45922746781116,66.8327268769049
1239.0,1373.0,550.0,1593.0,1495.0,7.1,62.0,0.6265,2004-11-09,14.914772911931818,64.84782608695653,9.959634965030054,46.141975308641975,64.45922746781116,51.0,64.84782608695653,66.56642252907882
1209.0,1255.0,588.0,1447.0,1499.0,8.1,59.1,0.6397,2004-11-09,17.18750012784091,102.32432432432432,9.959634965030054,46.141975308641975,64.45922746781116,44.285714285714285,102.32432432432432,67.95040705708509
1257.0,1308.0,548.0,1466.0,1720.0,11.1,48.8,0.643,2004-11-09,18.750000071022725,100.0,9.959634965030054,46.141975308641975,64.45922746781116,40.0,100.0,69.01562444838943
1007.0,1000.0,727.0,1197.0,1210.0,11.3,46.5,0.6194,2004-11-09,19.602272826704542,85.08695652173913,9.959634965030054,46.141975308641975,64.45922746781116,28.571428571428573,85.08695652173913,69.41508097012856
1020.0,1041.0,733.0,1245.0,1123.0,12.5,42.3,0.6104,2004-11-09,20.880681889204546,89.34782608695653,9.959634965030054,46.141975308641975,64.45922746781116,25.714285714285715,89.34782608695653,70.37178283200163
1094.0,1144.0,669.0,1327.0,1209.0,12.5,42.8,0.6177,2004-11-09,21.73295464488636,78.69565217391305,9.959634965030054,46.141975308641975,64.45922746781116,17.142857142857142,78.69565217391305,70.88464411416454
1045.0,1087.0,712.0,1270.0,1144.0,12.6,42.4,0.6159,2004-11-09,20.880681875,56.32608695652174,9.959634965030054,46.141975308641975,64.45922746781116,8.571428571428571,64.45922746781116,70.80432103357323
909.0,879.0,874.0,1083.0,847.0,13.8,40.7,0.6405,2004-11-09,16.619318238636364,49.0566037735849,9.959634965030054,46.141975308641975,64.45922746781116,5.714285714285714,64.45922746781116,70.7239979529819
1013.0,905.0,816.0,1201.0,923.0,11.0,58.8,0.7705,2004-11-09,14.20454544034091,58.45652173913044,9.959634965030054,46.141975308641975,64.45922746781116,5.714285714285714,64.45922746781116,70.64367487239058
1236.0,1206.0,615.0,1523.0,1166.0,8.3,76.5,0.8426,2004-11-09,12.073863707386364,56.32608695652174,9.959634965030054,46.141975308641975,64.45922746781116,5.714285714285714,64.45922746781116,70.56335179179926
1275.0,1294.0,570.0,1605.0,1280.0,8.6,75.5,0.8469,2004-11-09,11.079545625,57.391304347826086,9.959634965030054,46.141975308641975,64.45922746781116,5.714285714285714,64.45922746781116,70.48302871120795
1237.0,1194.0,615.0,1508.0,1193.0,8.8,76.6,0.8678,2004-11-09,11.647727414772728,60.58695652173913,9.959634965030054,46.141975308641975,64.45922746781116,7.142857142857143,64.45922746781116,70.28930087019283
1101.0,963.0,748.0,1320.0,966.0,8.0,81.0,0.8714,2004-11-09,11.647727414772728,56.32608695652174,9.959634965030054,46.141975308641975,64.45922746781116,7.142857142857143,64.45922746781116,70.18434114511975
962.0,778.0,911.0,1162.0,752.0,7.3,85.7,0.8818,2004-11-09,12.073863721590907,53.130434782608695,9.959634965030054,46.141975308641975,64.45922746781116,5.714285714285714,64.45922746781116,70.10401806452842
841.0,680.0,1052.0,1067.0,594.0,6.5,85.6,0.8353,2004-11-09,11.931818238636364,45.283018867924525,9.959634965030054,46.141975308641975,64.45922746781116,4.285714285714286,64.45922746781116,70.02369498393709
831.0,620.0,1164.0,1039.0,545.0,6.5,83.5,0.8116,2004-11-10,12.215909133522729,44.33962264150944,9.959634965030054,46.99074074074074,62.79434907010014,5.714285714285714,62.79434907010014,69.95432505069914
843.0,622.0,1146.0,1060.0,555.0,6.9,82.3,0.8244,2004-11-10,11.789772670454546,45.283018867924525,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,69.88495511746119
798.0,600.0,1151.0,1049.0,543.0,7.3,78.1,0.8041,2004-11-10,11.50568177556818,44.33962264150944,9.959634965030054,46.99074074074074,62.79434907010014,7.142857142857143,62.79434907010014,69.81558518422322
730.0,477.0,818.0,950.0,420.0,7.9,68.0,0.7265,2004-11-10,10.79545450284091,40.56603773584906,9.959634965030054,46.99074074074074,62.79434907010014,7.142857142857143,62.79434907010014,69.74621525098526
715.0,445.0,818.0,925.0,373.0,8.0,64.5,0.695,2004-11-10,9.374999957386365,36.79245283018868,9.959634965030054,46.99074074074074,62.79434907010014,5.714285714285714,62.79434907010014,69.6768453177473
726.0,443.0,818.0,942.0,363.0,8.1,68.6,0.7409,2004-11-10,8.096590894886363,33.9622641509434,9.959634965030054,46.99074074074074,62.79434907010014,5.714285714285714,62.79434907010014,69.60747538450934
771.0,490.0,818.0,990.0,411.0,6.3,84.8,0.8148,2004-11-10,6.818181832386363,34.905660377358494,9.959634965030054,46.99074074074074,62.79434907010014,5.714285714285714,62.79434907010014,69.53810545127139
805.0,555.0,1255.0,1019.0,496.0,6.7,79.8,0.7872,2004-11-10,6.9602273153409095,36.79245283018868,9.959634965030054,46.99074074074074,62.79434907010014,10.0,62.79434907010014,69.46873551803343
958.0,803.0,910.0,1172.0,738.0,7.1,77.9,0.7914,2004-11-10,7.954545482954544,41.50943396226416,9.959634965030054,46.99074074074074,62.79434907010014,12.857142857142858,62.79434907010014,69.39936558479546
1021.0,959.0,760.0,1297.0,910.0,7.9,73.5,0.7883,2004-11-10,9.09090921875,49.0566037735849,9.959634965030054,46.99074074074074,62.79434907010014,17.142857142857142,62.79434907010014,69.31380404242645
969.0,843.0,857.0,1213.0,821.0,6.9,86.0,0.8632,2004-11-10,9.943181988636365,45.283018867924525,9.959634965030054,46.99074074074074,62.79434907010014,20.0,62.79434907010014,67.66672174016712
923.0,733.0,962.0,1124.0,740.0,6.8,87.1,0.8652,2004-11-10,11.363636534090908,52.06521739130435,9.959634965030054,46.99074074074074,62.79434907010014,22.857142857142858,62.79434907010014,66.11648628475463
973.0,850.0,868.0,1213.0,852.0,8.0,81.6,0.8755,2004-11-10,12.642045596590908,56.32608695652174,9.959634965030054,46.99074074074074,62.79434907010014,20.0,62.79434907010014,65.18762764093633
996.0,893.0,808.0,1237.0,895.0,9.5,70.0,0.8296,2004-11-10,14.48863643465909,68.04347826086956,9.959634965030054,46.99074074074074,62.79434907010014,0.0,68.04347826086956,64.29994648151605
1055.0,1007.0,736.0,1301.0,1019.0,10.5,62.2,0.7923,2004-11-10,15.909090980113636,102.51351351351352,9.959634965030054,46.99074074074074,62.79434907010014,0.0,102.51351351351352,65.29235737066607
1023.0,971.0,752.0,1283.0,993.0,11.4,59.1,0.7963,2004-11-10,16.477272769886362,64.84782608695653,9.959634965030054,46.99074074074074,62.79434907010014,0.0,64.84782608695653,65.30854897979712
1039.0,1024.0,721.0,1325.0,1043.0,11.1,58.6,0.7737,2004-11-10,15.76704549715909,49.0566037735849,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,65.23917904655916
1051.0,1061.0,696.0,1333.0,1111.0,10.8,57.6,0.7473,2004-11-10,14.346590866477271,41.50943396226416,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,65.1698091133212
1050.0,1070.0,699.0,1334.0,1087.0,10.6,56.9,0.7281,2004-11-10,13.778408991477272,40.56603773584906,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,65.10043918008324
1156.0,1209.0,614.0,1467.0,1250.0,10.6,59.3,0.7588,2004-11-10,13.352272528409092,45.283018867924525,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,65.03106924684528
1277.0,1335.0,551.0,1636.0,1331.0,10.0,71.5,0.8768,2004-11-10,12.642045255681817,50.0,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,64.96169931360733
1172.0,1159.0,621.0,1461.0,1243.0,10.3,71.1,0.8878,2004-11-10,10.93749990056818,45.283018867924525,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,64.89232938036936
1048.0,973.0,731.0,1298.0,1074.0,10.5,70.3,0.893,2004-11-10,9.65909083806818,36.79245283018868,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,64.8229594471314
1144.0,1096.0,643.0,1394.0,1258.0,10.2,71.3,0.8859,2004-11-10,8.664772670454544,30.18867924528302,9.959634965030054,46.99074074074074,62.79434907010014,0.0,62.79434907010014,64.75358951389344
1104.0,1023.0,677.0,1314.0,1189.0,9.7,73.1,0.8787,2004-11-11,8.096590880681818,34.905660377358494,9.959634965030054,45.79475308641975,60.34084406294707,0.0,60.34084406294707,64.6513601385954
1038.0,957.0,713.0,1271.0,1092.0,9.3,73.5,0.8651,2004-11-11,7.812499985795454,38.67924528301887,9.959634965030054,45.79475308641975,60.34084406294707,0.0,60.34084406294707,64.54913076329734
960.0,838.0,797.0,1189.0,996.0,9.2,73.9,0.8616,2004-11-11,7.244318167613636,38.67924528301887,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,64.4469013879993
934.0,787.0,822.0,1147.0,974.0,8.1,78.1,0.8452,2004-11-11,5.965909161931818,35.84905660377358,9.959634965030054,45.79475308641975,60.34084406294707,2.857142857142857,60.34084406294707,64.34467201270125
930.0,784.0,850.0,1151.0,902.0,7.6,81.2,0.8483,2004-11-11,5.539772855113636,34.905660377358494,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,64.24244263740322
918.0,778.0,864.0,1136.0,859.0,7.5,81.5,0.8495,2004-11-11,5.255681931818182,34.905660377358494,9.959634965030054,45.79475308641975,60.34084406294707,2.857142857142857,60.34084406294707,64.14021326210518
952.0,814.0,804.0,1153.0,970.0,8.3,77.2,0.8464,2004-11-11,5.1136364488636366,33.9622641509434,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,64.03798388680713
1019.0,905.0,757.0,1244.0,1062.0,8.9,75.6,0.8667,2004-11-11,5.397727343750001,33.9622641509434,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,63.93575451150909
1287.0,1218.0,580.0,1580.0,1304.0,9.2,81.7,0.9506,2004-11-11,6.3920455965909095,40.56603773584906,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,63.83352513621104
1578.0,1605.0,429.0,2032.0,1643.0,9.9,83.4,1.0194,2004-11-11,8.09659112215909,42.45283018867924,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,63.731295760912985
1417.0,1407.0,490.0,1709.0,1488.0,10.2,82.3,1.0253,2004-11-11,9.517045625,42.45283018867924,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,63.62906638561495
1392.0,1325.0,511.0,1631.0,1465.0,11.2,80.7,1.0688,2004-11-11,10.36931833806818,39.62264150943396,9.959634965030054,45.79475308641975,60.34084406294707,4.285714285714286,60.34084406294707,63.5268370103169
